pedId,speed_total_mean,steering_total_mean,brake_total_mean,throttle_total_mean,acceleration_total_mean,speed_total_var,steering_total_var,brake_total_var,throttle_total_var,acceleration_total_var,total_time,distancePed,max_speed,PKE,PKE_Steering,speed_react,reaction_time,pedestriansLevel,visibilityLevel,trafficLevel,gender,age,job,LatestDegree,oftenDrive,accidents,yearsDriving,lastDrive(years),speedingTickets,hadCollision
4.0,7.013559984668748,0.49972991531242816,0.9071807431143661,0.794344548714428,-0.006683254500000042,12.510260245258976,0.00010453423216043001,0.06346077968062579,0.04865059006902656,0.07658065659044365,9.957500000000001,70.65196,12.295943300000001,2.0330017529377677,-9.340096471208496e-07,9.629196,1.443341,1,0,0,0,24,0,0,4,0,6,0.0,1,0
6.0,9.107126517743996,0.5144210727092385,0.9219171435111011,0.7856819256885634,-0.025064655000000012,23.19653654891541,0.00023702926931426228,0.042830402131908314,0.03118323424849343,0.08209877488175354,9.924912,89.59640999999999,15.3668165,1.890464941129008,-0.00041395963198340114,13.0870905,1.745144,1,0,0,0,24,0,0,4,0,6,0.0,1,0
8.0,8.05946201345,0.49733134966048614,0.9442226291294724,0.8412504768444345,-0.042410972,10.75013586466972,0.0001746837104452547,0.025772571764884046,0.0452860120931895,0.06751636375171532,9.934438,77.99238000000001,13.300782199999999,2.8219046133289933,-0.00010281326310269698,10.2204666,2.255001,1,0,0,0,24,0,0,4,0,6,0.0,1,0
2.0,10.803013269500008,0.4920770580605795,0.9648017853055603,0.8100041199359117,0.005818471500000006,1.7980558385380607,7.55309458421922e-05,0.007582142042052245,0.01110093977962698,0.005772303673568177,9.964937,104.85668199999999,12.4701366,1.2369626828370452,-0.00022533941907291967,11.020703300000001,1.4784350000000002,1,1,1,0,24,0,0,4,0,6,0.0,1,0
5.0,8.364969648375107,0.5065279621576241,0.9279417105363547,0.7690676737621118,0.010959513499999995,21.523986180410674,0.0009320601748707102,0.032571810823728904,0.03885809627234969,0.07018777014801778,9.955499000000001,85.66016,13.982892999999999,3.516920076313103,0.00040592162375982185,11.840971000000001,1.241305,1,1,1,0,24,0,0,4,0,6,0.0,1,0
11.0,8.205544364807498,0.4946733043411924,0.9240247959105821,0.6082375829709313,0.05059690255000002,27.90466247533823,8.789057630006456e-05,0.04432274884718738,0.07364883985399721,0.11967040628405853,9.962011,83.94175,16.33902,5.631230774717713,0.00013977306732581253,14.3438206,1.443341,1,1,1,0,24,0,0,4,0,6,0.0,1,0
13.0,8.337855169805003,0.506048752574961,0.9689288929579613,0.7671288624399178,0.009030736500000023,18.211071693156224,0.0004283515946416564,0.00994452160117938,0.020267593413958212,0.05982505878775226,9.949321000000001,76.18002,13.473263699999999,2.7066892347431195,0.00038674068317092993,12.6330118,1.332546,1,1,1,0,24,0,0,4,0,6,0.0,1,0
1.0,7.430902709646199,0.49818410009918457,0.9295956359197375,0.783102540627146,-0.002250659999999991,16.024065660489082,0.00046172227387170306,0.036009702933562454,0.05113552689446945,0.0544768859227635,9.958018000000001,72.89246,12.7988443,1.0812779304963185,-0.00024339720054723823,6.65330124,1.372152,1,1,1,0,24,0,0,4,0,6,0.0,1,0
3.0,7.933131083353314,0.5306348634911797,0.9496714517885821,0.8899326877770252,-0.04121467487437185,25.669072881653893,0.005182495934077249,0.006796475893537748,0.04120679110025773,0.03399375584055615,13.846850000000002,84.1808243,14.9851665,1.4657248345942309,0.00180995765847152,14.047087699999999,0.5645030000000001,1,1,1,0,24,0,0,4,0,6,0.0,1,1
8.0,6.426735397084105,0.49848470283054946,0.9293876554512857,0.7439552147707339,0.008884620499999994,11.934307259764154,1.06171268685335e-05,0.02985230365314948,0.05052410294218691,0.056758743312715236,10.157031,64.36406,10.7230825,2.007033102759336,-0.00010129460630771024,9.395632,1.079873,1,1,1,0,24,0,0,4,0,6,0.0,1,0
10.0,11.367960910172416,0.5008428417209728,0.99313519405705,0.7381410652726582,0.0026781040229885006,17.452191120209665,1.4895131271007584e-05,0.0002694842813858098,0.055585010402332824,0.031840761530268116,8.655533,99.21099,17.4083424,2.748149874942705,-5.065207333433202e-06,16.2627335,0.212566,1,1,1,0,24,0,0,4,0,6,0.0,1,0
1.0,9.191023403600003,0.5121395437552457,0.9664689097428846,0.7757397573815525,0.045866303549999994,14.271075598952665,0.0006545299771134552,0.006569801605890158,0.011993749110828721,0.006992957732580187,9.924411000000001,89.19984000000001,13.958492300000001,2.2457709293555514,0.0003036631152012162,13.1295195,1.5887280000000001,0,1,0,0,23,0,3,3,2,4,0.0,0,0
3.0,7.209580365523899,0.4885046158541235,0.8912621499961852,0.6198183413443206,0.056975131689999986,29.079434424434112,0.0002488884060325393,0.07958284866694594,0.06224846586641229,0.10618196486200504,9.974559000000001,73.1286,16.1697636,5.9572738834771215,0.00036538843691160354,14.402346599999998,1.5115230000000002,0,1,0,0,23,0,3,3,2,4,0.0,0,0
15.0,11.632135723469991,0.49647615777828635,0.8705732814526587,0.5924051270313571,0.024738557099999996,30.00145920137598,3.600479299326628e-05,0.10829827605946153,0.06500705116367761,0.14219202537678524,9.902367,112.50846899999999,17.9095135,4.197285730543414,8.614688285763583e-05,15.126947400000002,1.71005,0,1,0,0,23,0,3,3,2,4,0.0,0,0
0.0,8.24677994112,0.5167844685931756,0.998252955866126,0.6177900836854863,0.04302536865671642,25.83843882545018,0.0004833877661018163,6.878555372942402e-05,0.11376322525396383,0.3316676709062611,6.641675,49.5228081,14.9771881,4.280318917278222,0.0008104120491424392,11.672093400000001,1.9822760000000001,2,1,0,0,23,0,3,3,2,4,0.0,0,0
4.0,14.610610752191786,0.5013232498372199,0.9324822770641222,0.5383865779135065,-0.019590394520547946,31.15910345827822,0.0003327940652270345,0.04853739845264126,0.1447483996669461,0.13559748176323502,7.264944000000001,104.38649000000001,21.134967800000002,3.5589321290980727,0.00042715643322513577,18.817026100000003,1.5872240000000002,2,1,0,0,23,0,3,3,2,4,0.0,0,0
6.0,22.631717620312504,0.4964956702525366,0.9472986762798504,0.6911953059433892,-0.09707069375000005,4.222270249476583,0.0019320653663353156,0.03496732699779434,0.07725084171942402,0.09117614405709543,3.116795,66.93015,24.7664375,1.1614346324701754,6.226624344378555e-05,24.1723766,1.859447,2,1,0,0,23,0,3,3,2,4,0.0,0,0
7.0,5.957280344036138,0.470799188487347,0.6834284237708823,0.7536296145314897,-0.11266010656934311,60.28273030344762,0.0019127205481501732,0.16889619827909866,0.11034685900476067,0.13454897571734256,6.788579,41.78521,19.170460000000002,3.054342274071211,0.0013020307266681495,16.0984077,1.572184,2,1,0,0,23,0,3,3,2,4,0.0,0,0
12.0,16.99820065205074,0.511545815213244,0.8357672236209658,0.6311460288395514,-0.0681500765,124.6241076524042,0.0003721938171034894,0.12729734412385474,0.133809435086493,0.18982641279439896,9.96001,151.80899,28.896328000000004,1.6356516311442373,8.064816525130208e-06,26.1348438,1.8965470000000002,2,1,0,0,23,0,3,3,2,4,0.0,0,1
14.0,17.091947539664805,0.5042293490663231,0.9909995639670554,0.6311469882825201,0.002362924022346361,10.132086367689174,0.00038737378484817575,0.0013344962012094607,0.11385931143014032,0.03361440784735294,8.907210000000001,145.855118,20.9165268,0.884223727080427,-0.0003228388490267064,19.909832,1.458882,2,1,0,0,23,0,3,3,2,4,0.0,0,0
0.0,4.860472382915001,0.5197885099565107,0.9861509880216672,0.7717376211184872,0.037695425799999994,5.8100695352257725,0.00013691031052203594,0.0023047071415564545,0.05557239029273356,0.03330417018249791,9.952987,44.2901154,11.5588951,4.525928595733225,0.00046509310114915755,5.479321,0.8452500000000001,1,0,0,0,23,0,3,3,2,4,0.0,0,0
4.0,14.1919973253,0.4943453116655222,0.947678110933089,0.5776264591439689,0.034813830999999996,29.519091035215435,0.00023315743982611908,0.038921100204034144,0.11972897858276242,0.10595536430928913,9.960507,141.6545,22.5112572,4.5699976109433695,-0.00019043244296682848,16.109029999999997,1.515532,1,0,0,0,23,0,3,3,2,4,0.0,0,0
6.0,12.276266044055545,0.49981457976422605,0.9153539669218314,0.585991447241161,-0.019321910101010097,32.38033683236123,0.0006034294390311617,0.07231391242595948,0.12526619507903947,0.10765771229938428,9.822878000000001,119.01824199999999,18.827177,1.373020562365867,-0.0005414227725018859,13.8345318,1.7643300000000002,1,0,0,0,23,0,3,3,2,4,0.0,0,0
8.0,11.093620208929842,0.5028061820609024,0.9036836157650462,0.6509975685427678,-0.02989964821989528,29.07743231620801,6.506771237839318e-05,0.08055599523233418,0.16044295355490593,0.08987839303546823,9.481257000000001,101.946877,19.10954,2.966208563698005,-0.0003155655628269436,10.169625300000002,2.2555140000000002,1,0,0,0,23,0,3,3,2,4,0.0,0,0
2.0,10.41530047608,0.4917026779583427,0.9239566643778134,0.6492772564278633,-0.029613809000000022,30.007163709495412,0.0006041700301231318,0.02913438346007872,0.10107141688026122,0.1446895215466814,9.95048,103.17175300000001,16.6512985,2.793306232499388,-0.0004927279364394916,11.679772400000001,1.565166,1,1,1,0,23,0,3,3,2,4,0.0,0,0
5.0,15.6015099555,0.5011792935072854,0.9991866941329056,0.6017092393377584,0.031580324,6.748236903871047,0.0005777328022823627,1.776425896532813e-05,0.12949908073151853,0.036575339225966674,9.952987,155.62205500000002,19.575641600000004,3.517682368405642,-0.00024050696832582065,19.5508728,1.3636300000000001,1,1,1,0,23,0,3,3,2,4,0.0,0,0
11.0,1.4923579300333003,0.5172682536049421,0.8033939116502635,0.9476794079499499,0.015864092649999998,2.1400180523420187,0.0010244043353755824,0.10315831284069296,0.009162054431409036,0.024321596819825403,20.509582,8.861371,5.38813353,1.523534631347761,0.0009891599051291286,2.55989075,0.23412400000000003,1,1,1,0,23,0,3,3,2,4,0.0,0,1
13.0,12.586278685550008,0.5073994811932555,0.9909723811703666,0.7491930266269925,0.009044961999999997,5.0881149516533375,0.0005378487314617574,0.0019082663206744048,0.045286295737369975,0.039524593737366866,9.951493000000001,118.336349,15.348769199999998,1.5158099989669265,0.0004478582759093283,14.177328099999999,1.7646970000000002,1,1,1,0,23,0,3,3,2,4,0.0,0,0
1.0,9.089049205250001,0.5122604715037766,0.98843274586099,0.7370291447318243,0.04328161725,11.288669197656315,0.0004996228351305236,0.003971077536180876,0.017560453273677782,0.03274564899210555,9.943462,88.75135999999999,14.2663546,3.3021662381670565,-0.00011192983353984028,13.290553099999999,1.541603,1,1,1,0,23,0,3,3,2,4,0.0,0,0
3.0,10.111484373566265,0.4934305314643783,0.9141571550564812,0.6099111943309979,-0.009435174698795136,23.493881684551372,0.0001946012227521981,0.07050936835639456,0.058834022215793536,0.14731604004407242,8.226750000000001,84.0183945,17.30068,4.070412008602264,0.00020578835297685056,14.9081688,1.6433730000000002,1,1,1,0,23,0,3,3,2,4,0.0,0,0
8.0,2.36410728025645,0.5105130846112749,0.8060368505378807,0.7947848477912559,0.019273827000000004,6.971714769386564,0.0008103269284984332,0.1271994591666933,0.034324844047467176,0.06054737848600956,16.441331,13.920145999999999,8.978631,2.5556522606946324,0.0019497896650026519,4.28853559,0.0,1,1,1,0,23,0,3,3,2,4,0.0,0,1
10.0,11.101994988418605,0.49577245249742297,0.9065448783802726,0.6370576879742949,0.007582043604651154,33.347607095287664,0.000342645661010279,0.07347437987111742,0.04506210346027606,0.13765613137090751,8.53321,95.12459,18.1059933,3.4693783989217675,0.0004434781985661736,16.8074646,1.6313410000000002,1,1,1,0,23,0,3,3,2,4,0.0,0,0
1.0,8.20076513475,0.507146181429771,0.9855561913481324,0.8921840238040718,0.0009435619500000003,4.97246382129526,0.0004171560251793049,0.0009461701823673661,0.003677888966633906,0.011882244297085875,9.93853,80.4874649,11.249379199999998,0.3490558741032289,-0.0002506935150956809,10.611989999999999,1.8343770000000001,0,1,0,0,30,1,1,2,2,12,0.083,3,0
3.0,7.0321483488600025,0.4946867322804611,0.9822027161058969,0.8184341191729584,0.005823452650000005,10.510800483187227,6.22124653248246e-05,0.0034287825172632574,0.011475080061116033,0.03484764901960243,9.954008,71.68249509999998,10.513545,1.9332392720795293,0.00013830032385567492,10.1976814,1.442334,0,1,0,0,30,1,1,2,2,12,0.083,3,0
15.0,5.081412856428399,0.4900699626153967,0.9562709239337751,0.8008168154421291,0.032104066,12.680520530268959,0.00017252016496746014,0.011359335682393432,0.016711872388968367,0.04484859625032578,11.532164,48.24022,11.2632322,3.667103909968647,0.0008683621847089134,9.470642999999999,1.652895,0,1,0,0,30,1,1,2,2,12,0.083,3,0
0.0,5.038452599049999,0.5252871747920935,0.989841153582055,0.8632974746318758,0.0212877,3.421926972634935,0.00014299466455243272,0.0010549438770023074,0.0075089369354960885,0.017320542339899728,9.957995,46.1476631,8.170093,2.218757995971829,-0.00022776765859247358,7.512903999999999,1.13652,2,1,0,0,30,1,1,2,2,12,0.083,3,0
2.0,4.393112921582247,0.48747661554894406,0.9780761425192638,0.8476409552147693,0.004734330199999994,7.8361163239950615,0.0001848629073523692,0.0022737665617465815,0.015559599969490702,0.02583885449694981,9.93542,45.620113399999994,10.02491,2.4972813546651937,0.00034470793419892447,8.1431675,1.246814,2,1,0,0,30,1,1,2,2,12,0.083,3,0
4.0,3.4242042210702492,0.48965323872739785,0.8625735103379875,0.8293673609521636,-0.007990827949999994,8.746640440536632,0.0007128086768919913,0.06404132487141553,0.025394429291906325,0.0664091922536457,10.441767,34.35642,9.751914,2.994049288600165,-0.0003000485092649586,6.469169,1.6323400000000001,2,1,0,0,30,1,1,2,2,12,0.083,3,0
5.0,8.462018917563027,0.48180079539254367,0.9933309098416203,0.7850820621221708,0.029136672268907572,3.613568521979621,0.0008466955440997135,0.0006639908022913624,0.011872595865184684,0.020229816344963188,5.8756260000000005,51.78024,11.37113,0.6081097430882747,0.0007247929236256572,10.2363253,1.45537,2,1,0,0,30,1,1,2,2,12,0.083,3,0
6.0,7.550552473275184,0.5319810933452502,0.8359348350955884,0.7877348950821126,-0.02189211862433864,21.889975786064607,0.002350588686116823,0.11144148150714826,0.016266632147321467,0.0645150047697822,10.226705,70.239975,13.00719,2.249130592175471e-05,0.00010267750227427669,11.4839582,1.559647,2,1,0,0,30,1,1,2,2,12,0.083,3,1
7.0,8.430160773047621,0.5077217190378087,0.9950114624319247,0.6858327247890083,0.03589039076190476,5.3928585498892385,0.0002544441208517833,0.0004820948077337216,0.028357194343848553,0.027335218971536242,5.224895,44.753517200000005,11.8306627,0.5264992814736424,0.0006048188382361142,9.796659,1.5716800000000002,2,1,0,0,30,1,1,2,2,12,0.083,3,0
9.0,8.747580252252998,0.5010843823910883,0.9127231250476844,0.8011738765545111,-0.020215844999999975,25.139261994761796,6.0709856340593086e-05,0.06867503455845368,0.009515224230388059,0.07840435737934562,9.954995,88.22175,14.3372059,0.241770236711372,2.040219895243064e-05,13.407420000000002,1.8935590000000002,2,1,0,0,30,1,1,2,2,12,0.083,3,0
10.0,6.5547396669375,0.5004577706569019,0.990625619897765,0.8491826886396574,0.004731818749999994,5.391563434164973,2.3434138321191272e-06,0.000727936366005164,0.01053398769636296,0.0195725141185807,7.915716000000001,53.08117289999999,9.827261,1.1238842582720556,0.0,9.644091,1.614926,2,1,0,0,30,1,1,2,2,12,0.083,3,0
12.0,11.564118522549995,0.5004340428778515,0.9874634164950025,0.8573028915846466,-0.009185911000000005,3.2218817189160585,4.7395107153463426e-05,0.005325514124269853,0.0034316563832905073,0.01974977449802405,9.935921,116.42319499999999,13.2893448,0.6469122010740876,5.1187958164177005e-05,13.1819992,1.824853,2,1,0,0,30,1,1,2,2,12,0.083,3,0
14.0,10.611038699550004,0.500546730754559,0.9897424277103832,0.8900598916609452,-0.0151963195,5.578887392689805,0.00019715946424609645,0.0014716098033663236,0.008793963245692706,0.01796343630211411,9.949458,100.71889499999999,12.2114992,0.6248427629203319,0.00046998701926788655,12.0274582,1.5656640000000002,2,1,0,0,30,1,1,2,2,12,0.083,3,0
0.0,5.373391766550001,0.5256009002822908,0.9991271839475089,0.8947022964827935,0.024818481550000004,1.9356389879998568,0.000249721163107289,2.0906293237674952e-05,0.0051117911802218375,0.009641522761218723,9.935424000000001,49.191359999999996,8.00196,1.8355572516765797,-0.0008140027728354419,7.37614346,1.089898,1,0,0,0,30,1,1,2,2,12,0.083,3,0
4.0,3.178694467465503,0.5132221713588158,0.8428709849698633,0.8367284657053475,-0.0008431887499999813,8.606601720584251,0.0015208921846653432,0.07391454308680129,0.01907381668417895,0.058826281065694166,10.358550000000001,31.6656132,9.675438,3.1107818761653343,-0.0007212684922182213,6.5181427,1.4423350000000001,1,0,0,0,30,1,1,2,2,12,0.083,3,0
6.0,7.481463524515955,0.5060891126878773,0.8697528038452736,0.8809721522850371,-0.03523614449999999,22.752015356740284,0.00041472577078747807,0.09148772318925386,0.008118027736410247,0.047897320677367516,11.418864000000001,73.95448,12.1174974,0.6528398177744024,-0.00047555268389415877,11.35712,2.0875500000000002,1,0,0,0,30,1,1,2,2,12,0.083,3,0
8.0,6.900190119324595,0.498216525520715,0.8398270389868009,0.8950411230640098,-0.03773489095000002,13.23568126728058,3.076142256385918e-05,0.13353191872162062,0.007827208115338984,0.05500248722372877,10.53702,66.6684647,11.367038699999998,1.7684354627645191,8.329785494108044e-05,9.37155,2.412916,1,0,0,0,30,1,1,2,2,12,0.083,3,0
2.0,4.911995312699998,0.4860633249408714,0.9874810406652931,0.8834151216906992,0.0075206113,6.388401618714193,0.00027960688145124506,0.0007277846138867837,0.014010695876731429,0.017359831112438554,9.973525,50.4311256,10.102607699999998,2.5717096724168322,0.0007482157603314875,8.037642,1.519039,1,1,1,0,30,1,1,2,2,12,0.083,3,0
5.0,7.554671504600009,0.4934264133669031,0.9931747920958257,0.8302206454566246,0.027982530950000008,6.29547409940744,0.0007452471654173615,0.0004755745300852521,0.010592736888460115,0.015024856911422333,9.969137,76.84699,10.601187699999999,2.230117798148897,0.00030022909737047334,10.407397300000001,1.1936740000000001,1,1,1,0,30,1,1,2,2,12,0.083,3,0
11.0,6.983409360370506,0.4952287327382314,0.9726592660410457,0.8500996414129831,-0.007946630000000015,12.097800611647024,8.660554780409023e-05,0.006948807915055184,0.007219127252701927,0.04119325737516555,9.940861,72.31118000000001,10.562774699999999,1.3082037827959467,1.6664231588498553e-05,10.4359293,1.5827200000000001,1,1,1,0,30,1,1,2,2,12,0.083,3,0
13.0,10.804270580350003,0.5091652552071411,0.9865281910429538,0.8518062867170196,-0.0026358269999999973,6.796907352247238,0.0003462738375036422,0.0025382001098927433,0.007887634846592688,0.027619718576842412,9.927900000000001,100.2835,13.250469199999998,0.015856784687502592,-0.00030502070440080865,13.198732399999999,1.414261,1,1,1,0,30,1,1,2,2,12,0.083,3,0
1.0,8.1395532029,0.5059979400320445,0.9958533607995722,0.9111925688563375,-0.0014191200000000003,3.36209324414587,0.000512671337434444,0.00031970714708298806,0.0024110617305975095,0.009345747649278029,9.921885000000001,79.64487,10.2998133,0.14008340037588682,-6.836404850230231e-05,10.0472031,1.6619190000000001,1,1,1,0,30,1,1,2,2,12,0.083,3,0
3.0,7.0308630452985,0.4985650415808343,0.9452138551918823,0.8354007019150067,-0.004038485250000006,15.064129332722013,0.00015088113335123233,0.032357783151112006,0.007317484665170032,0.056595336835045015,9.967022,71.49502,10.9322929,1.6081571438775564,-0.0004321734615391912,10.921957,2.167767,1,1,1,0,30,1,1,2,2,12,0.083,3,0
10.0,8.924232636835002,0.500065918974593,0.9765281147478442,0.8757557793545447,-0.0341217115,26.898235382361893,1.5980660402476505e-05,0.003951159011041636,0.010076796073877079,0.0374021441842618,9.936434,90.11986540000001,14.112669,0.0,0.0,13.533091500000001,1.398219,1,1,1,0,30,1,1,2,2,12,0.083,3,0
1.0,8.747700691250001,0.5125551995117115,0.9994644083314256,0.8493073167009968,0.012399545950000004,7.948314717555094,0.0009060155147688434,1.3395071471195584e-05,0.01064693472068143,0.012197106449949174,9.922395,85.4547958,12.08606,1.6944911502601805,-0.0008129145729508893,11.5405245,3.375477,0,1,0,0,38,3,2,5,0,21,0.0,0,0
3.0,7.5213977531500005,0.49514564736400346,0.9700209811551075,0.7151487754634934,0.0319226046,18.638804902111094,8.671242672525839e-05,0.011610488739302875,0.019848660876030415,0.06194761884274822,9.917874000000001,76.71157,13.6153927,2.742814924213845,4.043653356460817e-05,12.821105000000001,1.567668,0,1,0,0,38,3,2,5,0,21,0.0,0,0
15.0,10.546133480550004,0.4974393072404066,0.9722225528343629,0.8473488212405593,-0.010420823499999985,15.213688786808994,4.84190933626991e-05,0.010574662641501392,0.025567636606305545,0.05352203396924284,9.921884,101.233063,13.4378862,1.1434508718609333,-0.00021453444247167681,13.212616,1.632341,0,1,0,0,38,3,2,5,0,21,0.0,0,0
0.0,7.557776326654506,0.5131677836915435,0.9849655651157267,0.5281782554639657,-0.014115682394366244,23.316400394720326,0.0002900135275672075,0.0035417494790831294,0.1838217115378899,1.0135891392326575,7.020671,49.51125,15.5336113,5.372758754680855,0.0003681477122006104,11.755630499999999,1.3992220000000002,2,1,0,0,38,3,2,5,0,21,0.0,0,0
2.0,4.675317040791598,0.5195542839703976,0.8254314488441291,0.7060081635767146,0.005021209749999993,26.89943974389278,0.015388282175659143,0.12989256942390173,0.15196898283069307,0.11754244531155565,14.910031000000002,41.4229355,15.0574274,5.640233849528133,0.0010099257679078693,9.76858,1.9221100000000002,2,1,0,0,38,3,2,5,0,21,0.0,0,1
4.0,8.207643776803502,0.4971037613488976,0.939903334096284,0.6871790646219577,-0.022057905500000006,16.144225602476936,0.0003756740373252493,0.04133362466186158,0.1571960171978467,0.10901557940617697,9.94645,78.96495,15.4575233,3.233886815199582,-0.00026811153149214464,7.94839859,1.5992540000000002,2,1,0,0,38,3,2,5,0,21,0.0,0,1
6.0,11.930927116999994,0.5126279850461581,0.9604833295185776,0.7130999974568293,-0.00657066666666668,12.81535399727975,0.00039639748741417065,0.014063627632537825,0.06328083945081715,0.09545695691456628,5.976392000000001,70.05272,15.7256737,1.6139635136342194,-0.0008277173737978031,14.826325400000002,1.554132,2,1,0,0,38,3,2,5,0,21,0.0,0,0
9.0,7.48828183698401,0.501401159685664,0.9230933852140077,0.8034378576333254,0.004639426199999994,12.826572237839521,5.7439289452859945e-05,0.058122634745019136,0.017263782909697652,0.07369956009747312,9.958986000000001,75.38704,12.1002722,1.9404996299353132,0.00032273385777576547,10.8135624,1.781741,2,1,0,0,38,3,2,5,0,21,0.0,0,0
10.0,8.535799486585363,0.4986782337496079,0.9739320080314553,0.731938435429215,0.008294333333333345,7.8852448259071375,3.428793831787412e-06,0.003881318947735429,0.030641536820573263,0.05118022566069953,6.0952090000000005,52.209236100000005,12.7726116,2.019850803006744,-3.569227185527368e-05,11.2514086,1.298955,2,1,0,0,38,3,2,5,0,21,0.0,0,0
0.0,5.39387792005,0.52301617456321,0.9949405661097124,0.8369862668802921,0.04013058467,5.598365518016295,0.00016769287727495786,0.0007024850326928707,0.020516327023973463,0.024174913798948074,9.927901,49.3976936,9.639351,3.236890763981906,2.2710925391622188e-05,8.328049,1.6844800000000002,1,0,0,0,38,3,2,5,0,21,0.0,0,0
4.0,3.4962622890811503,0.49916479743648473,0.8542645151445792,0.8612213321126082,-0.0003821677999999995,5.609738886561433,0.00016186667141073087,0.09940871631114273,0.019553597395326174,0.05289384417021179,9.935428,34.6765327,7.852690700000001,1.968556335575592,-5.570102087358162e-05,5.967417,1.442836,1,0,0,0,38,3,2,5,0,21,0.0,0,0
6.0,12.049658057650003,0.4981023117418177,0.986349507896544,0.7655073624780634,0.022773274,7.81026209557773,0.0008970752506845472,0.00427801597081573,0.01867927135820037,0.0368556603127144,9.959484,117.5174,15.5752459,1.219349373229459,0.000326233762116966,14.701462699999999,1.804297,1,0,0,0,38,3,2,5,0,21,0.0,0,0
8.0,11.445597837790057,0.500824619462335,0.9777694597842578,0.6903594595608527,0.008541470718232039,11.151587193422966,1.2858763431823568e-05,0.004914635302441303,0.030240126344955685,0.056250859532710605,8.988908,100.937866,16.1003475,2.618389055733615,-0.0001697065611769668,14.5874481,1.121482,1,0,0,0,38,3,2,5,0,21,0.0,0,0
2.0,5.851911970298702,0.48499336232547513,0.9591250476844431,0.8238097199969475,0.0009971331500000047,8.078018421305119,0.00014685798955403365,0.016682129950720694,0.08440356389416424,0.04610827907658541,9.93392,59.564312,10.336566900000001,2.554519963445319,-2.049650492548192e-05,9.997796000000001,1.56416,1,1,1,0,38,3,2,5,0,21,0.0,0,0
11.0,12.287242497699992,0.5001695277332723,0.9847224383916985,0.8772263675898363,-0.020652809999999966,9.593376922266815,1.7339213747686595e-05,0.0036412982866916082,0.00974968077858435,0.03227842492239229,9.931414,124.854584,14.088934900000002,0.7032388012499666,-0.00019602856629942687,13.984714499999999,1.342068,1,1,1,0,38,3,2,5,0,21,0.0,0,0
13.0,9.214769037850006,0.5105315480277705,0.99986114290074,0.7746272983901741,0.024794753400000005,5.590273745270809,0.0007553212301310442,1.4834198307830898e-06,0.009484592771186585,0.007081885635592672,9.917373000000001,84.93819,13.399965300000002,1.9781289510741875,0.0005519007602048647,11.8372011,2.00834,1,1,1,0,38,3,2,5,0,21,0.0,0,0
3.0,7.33062365333,0.4917020675974668,0.9716671244373232,0.6755485618371857,0.048611619185,17.429979762231213,0.000345206939367423,0.010249077067025152,0.030469927015896844,0.06363485990595275,9.947745000000001,74.6284943,13.2580843,2.683005972792158,-4.829892098274273e-05,12.719132400000001,1.043274,1,1,1,0,38,3,2,5,0,21,0.0,0,0
10.0,10.079271577329836,0.49897065514330996,0.9447857485528897,0.7735885504608268,-0.020572796335078504,35.435302676448245,1.5145340293194778e-05,0.025756046253120606,0.026465703105060037,0.0804243823015362,9.478205,95.97638,16.0922337,0.0,0.0,16.0044231,1.768202,1,1,1,0,38,3,2,5,0,21,0.0,0,0
1.0,9.107674086249999,0.5178194094758521,0.9748413824673845,0.718211261158159,0.017426010949999994,24.292160309765098,0.0008197982436326132,0.003502207824527999,0.03738556363680008,0.050820666695778116,9.932924,89.18548,16.7814045,3.4648256805659736,-0.0011194019546066538,14.9587021,1.407744,0,1,0,0,39,4,1,5,2,21,0.0,1,0
3.0,7.52591249372365,0.4867954528114752,0.9725605401693755,0.7254909590295273,0.027985343599999997,25.709755304510786,0.0001410109684630393,0.0028554940231345248,0.04251859689209491,0.04188606308915092,9.943924,76.38514,15.1094093,3.9168139084381988,0.0003316894116603818,13.795013399999998,1.441847,0,1,0,0,39,4,1,5,2,21,0.0,1,0
15.0,6.785572712187502,0.4893971160448624,0.9092540627145799,0.7135165178912043,0.012008354000000025,19.72609201556244,3.836908474324206e-05,0.028549106928264678,0.09378646044428114,0.07997225703040912,18.547323000000002,65.095665,15.667116199999999,3.8983668995768,0.00015743777276997845,11.6729422,1.502998,0,1,0,0,39,4,1,5,2,21,0.0,1,0
0.0,5.4063574145038,0.5138104829480415,0.9933334096284426,0.836194552529183,0.04580644983999999,9.576786430913673,0.0004181316810404722,0.0007702124229545572,0.024466181832113992,0.019548218440474375,10.007617,49.50273,10.9797764,3.5562017747337933,-0.0001982473907461032,9.550392,0.8021320000000001,2,1,0,0,39,4,1,5,2,21,0.0,1,0
2.0,5.208014746700001,0.49792195010299883,0.9838699168383305,0.865340123598078,0.014841653900000003,8.07125436119229,0.0009957016096667128,0.002267997131594896,0.019988295658965587,0.01743623777056705,9.915253,52.24337,10.88385,2.6494676823198846,-0.0006014434038627582,8.976443,1.201195,2,1,0,0,39,4,1,5,2,21,0.0,1,0
5.0,9.643716443296704,0.5099667403627125,0.9836042648127792,0.8825241440485195,-0.06313016351648351,11.315023038636506,0.0013493510417977171,0.002063846895186977,0.01058653406407933,0.02738999938417669,4.498467000000001,47.56188579999999,13.574605900000002,0.0,0.0,13.240314499999998,1.460885,2,1,0,0,39,4,1,5,2,21,0.0,1,0
